"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"< 1 year"	"1"	"Female"	"F"	"2008"	"2008"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1480	2022889	73.2
	"< 1 year"	"1"	"Female"	"F"	"2008"	"2008"	"Codes for special purposes"	"U00-U99"	0	2022889	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	776	2022889	38.4
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Certain infectious and parasitic diseases"	"A00-B99"	317	1959169	16.2
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Neoplasms"	"C00-D48"	62	1959169	3.2
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	41	1959169	2.1
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	85	1959169	4.3
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Mental and behavioural disorders"	"F01-F99"	0	1959169	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Diseases of the nervous system"	"G00-G98"	149	1959169	7.6
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Diseases of the eye and adnexa"	"H00-H57"	0	1959169	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	1959169	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	254	1959169	13.0
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Diseases of the respiratory system"	"J00-J98"	238	1959169	12.1
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Diseases of the digestive system"	"K00-K92"	80	1959169	4.1
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	1959169	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	1959169	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Diseases of the genitourinary system"	"N00-N98"	51	1959169	2.6
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	1959169	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Certain conditions originating in the perinatal period"	"P00-P96"	5667	1959169	289.3
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	2553	1959169	130.3
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1421	1959169	72.5
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"Codes for special purposes"	"U00-U99"	0	1959169	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	663	1959169	33.8
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Certain infectious and parasitic diseases"	"A00-B99"	297	1929877	15.4
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Neoplasms"	"C00-D48"	54	1929877	2.8
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	42	1929877	2.2
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	82	1929877	4.2
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	1929877	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Diseases of the nervous system"	"G00-G98"	159	1929877	8.2
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Diseases of the eye and adnexa"	"H00-H57"	0	1929877	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	1929877	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	221	1929877	11.5
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Diseases of the respiratory system"	"J00-J98"	226	1929877	11.7
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Diseases of the digestive system"	"K00-K92"	84	1929877	4.4
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	0	1929877	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	1929877	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Diseases of the genitourinary system"	"N00-N98"	54	1929877	2.8
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	1929877	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Certain conditions originating in the perinatal period"	"P00-P96"	5277	1929877	273.4
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	2489	1929877	129.0
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1233	1929877	63.9
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"Codes for special purposes"	"U00-U99"	0	1929877	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	656	1929877	34.0
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Certain infectious and parasitic diseases"	"A00-B99"	245	1952827	12.5
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Neoplasms"	"C00-D48"	50	1952827	2.6
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	41	1952827	2.1
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	61	1952827	3.1
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	1952827	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Diseases of the nervous system"	"G00-G98"	129	1952827	6.6
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Diseases of the eye and adnexa"	"H00-H57"	0	1952827	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Diseases of the ear and mastoid process"	"H60-H93"	0	1952827	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	232	1952827	11.9
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	238	1952827	12.2
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Diseases of the digestive system"	"K00-K92"	73	1952827	3.7
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	0	1952827	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	1952827	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Diseases of the genitourinary system"	"N00-N98"	45	1952827	2.3
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	1952827	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Certain conditions originating in the perinatal period"	"P00-P96"	5309	1952827	271.9
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	2383	1952827	122.0
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1166	1952827	59.7
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"Codes for special purposes"	"U00-U99"	0	1952827	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	680	1952827	34.8
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Certain infectious and parasitic diseases"	"A00-B99"	250	1926339	13.0
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Neoplasms"	"C00-D48"	52	1926339	2.7
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	31	1926339	1.6
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	72	1926339	3.7
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	1926339	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Diseases of the nervous system"	"G00-G98"	140	1926339	7.3
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Diseases of the eye and adnexa"	"H00-H57"	0	1926339	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	1926339	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	220	1926339	11.4
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Diseases of the respiratory system"	"J00-J98"	213	1926339	11.1
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Diseases of the digestive system"	"K00-K92"	65	1926339	3.4
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	0	1926339	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	1926339	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Diseases of the genitourinary system"	"N00-N98"	42	1926339	2.2
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	1926339	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Certain conditions originating in the perinatal period"	"P00-P96"	5181	1926339	269.0
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	2382	1926339	123.7
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1177	1926339	61.1
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"Codes for special purposes"	"U00-U99"	0	1926339	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	657	1926339	34.1
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Certain infectious and parasitic diseases"	"A00-B99"	217	1925056	11.3
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Neoplasms"	"C00-D48"	57	1925056	3.0
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	36	1925056	1.9
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	74	1925056	3.8
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	1925056	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Diseases of the nervous system"	"G00-G98"	138	1925056	7.2
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	1925056	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	1925056	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	199	1925056	10.3
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Diseases of the respiratory system"	"J00-J98"	217	1925056	11.3
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Diseases of the digestive system"	"K00-K92"	66	1925056	3.4
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	1925056	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	1925056	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Diseases of the genitourinary system"	"N00-N98"	38	1925056	2.0
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	1925056	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Certain conditions originating in the perinatal period"	"P00-P96"	5303	1925056	275.5
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	2196	1925056	114.1
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1124	1925056	58.4
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"Codes for special purposes"	"U00-U99"	0	1925056	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	646	1925056	33.6
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Certain infectious and parasitic diseases"	"A00-B99"	254	1930493	13.2
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Neoplasms"	"C00-D48"	62	1930493	3.2
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	44	1930493	2.3
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	77	1930493	4.0
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	1930493	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Diseases of the nervous system"	"G00-G98"	116	1930493	6.0
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Diseases of the eye and adnexa"	"H00-H57"	0	1930493	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Diseases of the ear and mastoid process"	"H60-H93"	0	1930493	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	197	1930493	10.2
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Diseases of the respiratory system"	"J00-J98"	240	1930493	12.4
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Diseases of the digestive system"	"K00-K92"	72	1930493	3.7
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	1930493	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	1930493	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Diseases of the genitourinary system"	"N00-N98"	44	1930493	2.3
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	1930493	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Certain conditions originating in the perinatal period"	"P00-P96"	5149	1930493	266.7
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	2302	1930493	119.2
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1124	1930493	58.2
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"Codes for special purposes"	"U00-U99"	0	1930493	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	638	1930493	33.0
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Certain infectious and parasitic diseases"	"A00-B99"	263	1942904	13.5
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Neoplasms"	"C00-D48"	48	1942904	2.5
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	30	1942904	1.5
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	84	1942904	4.3
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	1942904	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Diseases of the nervous system"	"G00-G98"	154	1942904	7.9
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Diseases of the eye and adnexa"	"H00-H57"	0	1942904	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	1942904	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	202	1942904	10.4
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	213	1942904	11.0
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Diseases of the digestive system"	"K00-K92"	80	1942904	4.1
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	1942904	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	1942904	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Diseases of the genitourinary system"	"N00-N98"	49	1942904	2.5
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	1942904	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Certain conditions originating in the perinatal period"	"P00-P96"	5181	1942904	266.7
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	2274	1942904	117.0
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1159	1942904	59.7
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"Codes for special purposes"	"U00-U99"	0	1942904	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	701	1942904	36.1
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Certain infectious and parasitic diseases"	"A00-B99"	254	1939667	13.1
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Neoplasms"	"C00-D48"	58	1939667	3.0
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	39	1939667	2.0
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	96	1939667	4.9
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	1939667	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Diseases of the nervous system"	"G00-G98"	128	1939667	6.6
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Diseases of the eye and adnexa"	"H00-H57"	0	1939667	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	1939667	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	216	1939667	11.1
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Diseases of the respiratory system"	"J00-J98"	205	1939667	10.6
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	73	1939667	3.8
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	1939667	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	1939667	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Diseases of the genitourinary system"	"N00-N98"	42	1939667	2.2
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	1939667	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Certain conditions originating in the perinatal period"	"P00-P96"	5022	1939667	258.9
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	2274	1939667	117.2
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1185	1939667	61.1
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"Codes for special purposes"	"U00-U99"	0	1939667	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	698	1939667	36.0
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Certain infectious and parasitic diseases"	"A00-B99"	220	1924145	11.4
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Neoplasms"	"C00-D48"	55	1924145	2.9
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	39	1924145	2.0
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	94	1924145	4.9
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	1924145	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Diseases of the nervous system"	"G00-G98"	125	1924145	6.5
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Diseases of the eye and adnexa"	"H00-H57"	0	1924145	Unreliable
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	1924145	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	200	1924145	10.4
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	177	1924145	9.2
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	81	1924145	4.2
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	1924145	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	1924145	Suppressed
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Diseases of the genitourinary system"	"N00-N98"	46	1924145	2.4
	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	1924145	Unreliable
