"Notes"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"2021"	"2021"	"40-44 years"	"40-44"	"Diseases of the genitourinary system"	"N00-N98"	377	10510756	3.6
	"Female"	"F"	"2021"	"2021"	"40-44 years"	"40-44"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	242	10510756	2.3
	"Female"	"F"	"2021"	"2021"	"40-44 years"	"40-44"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	10510756	Unreliable
	"Female"	"F"	"2021"	"2021"	"40-44 years"	"40-44"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	128	10510756	1.2
	"Female"	"F"	"2021"	"2021"	"40-44 years"	"40-44"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	320	10510756	3.0
	"Female"	"F"	"2021"	"2021"	"40-44 years"	"40-44"	"Codes for special purposes"	"U00-U99"	3725	10510756	35.4
	"Female"	"F"	"2021"	"2021"	"40-44 years"	"40-44"	"External causes of morbidity and mortality"	"V01-Y89"	6296	10510756	59.9
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Certain infectious and parasitic diseases"	"A00-B99"	845	9905753	8.5
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Neoplasms"	"C00-D48"	6602	9905753	66.6
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	183	9905753	1.8
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	1778	9905753	17.9
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Mental and behavioural disorders"	"F01-F99"	602	9905753	6.1
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Diseases of the nervous system"	"G00-G98"	770	9905753	7.8
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	9905753	Suppressed
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	9905753	Suppressed
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Diseases of the circulatory system"	"I00-I99"	5289	9905753	53.4
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Diseases of the respiratory system"	"J00-J98"	1112	9905753	11.2
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Diseases of the digestive system"	"K00-K92"	2270	9905753	22.9
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	71	9905753	0.7
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	246	9905753	2.5
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Diseases of the genitourinary system"	"N00-N98"	528	9905753	5.3
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	11	9905753	Unreliable
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	9905753	Unreliable
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	139	9905753	1.4
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	343	9905753	3.5
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"Codes for special purposes"	"U00-U99"	5450	9905753	55.0
	"Female"	"F"	"2021"	"2021"	"45-49 years"	"45-49"	"External causes of morbidity and mortality"	"V01-Y89"	5679	9905753	57.3
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Certain infectious and parasitic diseases"	"A00-B99"	1256	10470724	12.0
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Neoplasms"	"C00-D48"	11344	10470724	108.3
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	274	10470724	2.6
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	2684	10470724	25.6
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Mental and behavioural disorders"	"F01-F99"	747	10470724	7.1
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Diseases of the nervous system"	"G00-G98"	1215	10470724	11.6
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Diseases of the eye and adnexa"	"H00-H57"	0	10470724	Unreliable
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10470724	Suppressed
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Diseases of the circulatory system"	"I00-I99"	8692	10470724	83.0
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Diseases of the respiratory system"	"J00-J98"	2276	10470724	21.7
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Diseases of the digestive system"	"K00-K92"	3553	10470724	33.9
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	105	10470724	1.0
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	306	10470724	2.9
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Diseases of the genitourinary system"	"N00-N98"	921	10470724	8.8
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	10470724	Suppressed
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	10470724	Suppressed
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	207	10470724	2.0
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	440	10470724	4.2
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"Codes for special purposes"	"U00-U99"	8011	10470724	76.5
	"Female"	"F"	"2021"	"2021"	"50-54 years"	"50-54"	"External causes of morbidity and mortality"	"V01-Y89"	6296	10470724	60.1
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Certain infectious and parasitic diseases"	"A00-B99"	2046	10937255	18.7
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Neoplasms"	"C00-D48"	19756	10937255	180.6
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	363	10937255	3.3
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	4219	10937255	38.6
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Mental and behavioural disorders"	"F01-F99"	1016	10937255	9.3
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Diseases of the nervous system"	"G00-G98"	2087	10937255	19.1
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Diseases of the eye and adnexa"	"H00-H57"	0	10937255	Unreliable
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10937255	Suppressed
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Diseases of the circulatory system"	"I00-I99"	14291	10937255	130.7
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Diseases of the respiratory system"	"J00-J98"	5087	10937255	46.5
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Diseases of the digestive system"	"K00-K92"	4935	10937255	45.1
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	165	10937255	1.5
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	485	10937255	4.4
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Diseases of the genitourinary system"	"N00-N98"	1506	10937255	13.8
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	10937255	Suppressed
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	10937255	Unreliable
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	279	10937255	2.6
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	629	10937255	5.8
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"Codes for special purposes"	"U00-U99"	11853	10937255	108.4
	"Female"	"F"	"2021"	"2021"	"55-59 years"	"55-59"	"External causes of morbidity and mortality"	"V01-Y89"	6597	10937255	60.3
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Certain infectious and parasitic diseases"	"A00-B99"	2927	10902491	26.8
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Neoplasms"	"C00-D48"	30996	10902491	284.3
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	498	10902491	4.6
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	6168	10902491	56.6
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Mental and behavioural disorders"	"F01-F99"	1339	10902491	12.3
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Diseases of the nervous system"	"G00-G98"	3445	10902491	31.6
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	10902491	Suppressed
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10902491	Suppressed
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Diseases of the circulatory system"	"I00-I99"	22260	10902491	204.2
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Diseases of the respiratory system"	"J00-J98"	8745	10902491	80.2
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Diseases of the digestive system"	"K00-K92"	6249	10902491	57.3
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	268	10902491	2.5
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	683	10902491	6.3
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Diseases of the genitourinary system"	"N00-N98"	2310	10902491	21.2
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10902491	Unreliable
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	10902491	Unreliable
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	297	10902491	2.7
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	779	10902491	7.1
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"Codes for special purposes"	"U00-U99"	17055	10902491	156.4
	"Female"	"F"	"2021"	"2021"	"60-64 years "	"60-64"	"External causes of morbidity and mortality"	"V01-Y89"	5867	10902491	53.8
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Certain infectious and parasitic diseases"	"A00-B99"	3516	9646107	36.4
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Neoplasms"	"C00-D48"	37558	9646107	389.4
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	615	9646107	6.4
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	7660	9646107	79.4
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Mental and behavioural disorders"	"F01-F99"	1978	9646107	20.5
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the nervous system"	"G00-G98"	5406	9646107	56.0
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	9646107	Suppressed
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	9646107	Suppressed
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the circulatory system"	"I00-I99"	29594	9646107	306.8
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the respiratory system"	"J00-J98"	11664	9646107	120.9
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the digestive system"	"K00-K92"	6432	9646107	66.7
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	321	9646107	3.3
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	898	9646107	9.3
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the genitourinary system"	"N00-N98"	3414	9646107	35.4
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	9646107	Unreliable
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	9646107	Unreliable
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	186	9646107	1.9
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	873	9646107	9.1
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"Codes for special purposes"	"U00-U99"	19968	9646107	207.0
	"Female"	"F"	"2021"	"2021"	"65-69 years"	"65-69"	"External causes of morbidity and mortality"	"V01-Y89"	4726	9646107	49.0
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Certain infectious and parasitic diseases"	"A00-B99"	4234	8150929	51.9
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Neoplasms"	"C00-D48"	44081	8150929	540.8
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	694	8150929	8.5
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	9663	8150929	118.6
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Mental and behavioural disorders"	"F01-F99"	3610	8150929	44.3
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the nervous system"	"G00-G98"	9990	8150929	122.6
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	8150929	Suppressed
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	8150929	Suppressed
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the circulatory system"	"I00-I99"	39842	8150929	488.8
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the respiratory system"	"J00-J98"	16173	8150929	198.4
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the digestive system"	"K00-K92"	7089	8150929	87.0
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	433	8150929	5.3
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1157	8150929	14.2
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the genitourinary system"	"N00-N98"	4769	8150929	58.5
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	8150929	Unreliable
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	8150929	Unreliable
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	151	8150929	1.9
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1204	8150929	14.8
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"Codes for special purposes"	"U00-U99"	22821	8150929	280.0
	"Female"	"F"	"2021"	"2021"	"70-74 years"	"70-74"	"External causes of morbidity and mortality"	"V01-Y89"	4593	8150929	56.3
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Certain infectious and parasitic diseases"	"A00-B99"	4113	5432359	75.7
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Neoplasms"	"C00-D48"	41808	5432359	769.6
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	723	5432359	13.3
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	9911	5432359	182.4
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Mental and behavioural disorders"	"F01-F99"	6694	5432359	123.2
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the nervous system"	"G00-G98"	16344	5432359	300.9
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	5432359	Suppressed
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	5432359	Suppressed
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the circulatory system"	"I00-I99"	48293	5432359	889.0
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the respiratory system"	"J00-J98"	18906	5432359	348.0
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the digestive system"	"K00-K92"	6612	5432359	121.7
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	443	5432359	8.2
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1173	5432359	21.6
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the genitourinary system"	"N00-N98"	5402	5432359	99.4
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	5432359	Unreliable
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	5432359	Suppressed
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	131	5432359	2.4
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1340	5432359	24.7
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"Codes for special purposes"	"U00-U99"	21902	5432359	403.2
	"Female"	"F"	"2021"	"2021"	"75-79 years"	"75-79"	"External causes of morbidity and mortality"	"V01-Y89"	4815	5432359	88.6
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Certain infectious and parasitic diseases"	"A00-B99"	4015	3605202	111.4
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Neoplasms"	"C00-D48"	37210	3605202	1032.1
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	694	3605202	19.2
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10143	3605202	281.3
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Mental and behavioural disorders"	"F01-F99"	11195	3605202	310.5
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the nervous system"	"G00-G98"	24406	3605202	677.0
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	3605202	Suppressed
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	3605202	Suppressed
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the circulatory system"	"I00-I99"	59632	3605202	1654.1
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the respiratory system"	"J00-J98"	19161	3605202	531.5
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the digestive system"	"K00-K92"	6363	3605202	176.5
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	467	3605202	13.0
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1163	3605202	32.3
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the genitourinary system"	"N00-N98"	5883	3605202	163.2
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	3605202	Unreliable
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	3605202	Unreliable
	"Female"	"F"	"2021"	"2021"	"80-84 years"	"80-84"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	108	3605202	3.0
